mpi_procs;grid_tiles_x;grid_tiles_y;omp_threads;domain_size;n_iterations;disk_write_intensity;airflow;material_file;output_file;simulation_mode;middle_col_avg_temp;total_time;iteration_time
8;8;1;16;1024;19531;50;0.001;input_data_1024.h5;;par;29.214909;1.304945094161667;6.681404404084107e-05
8;8;1;16;1024;19531;50;0.001;input_data_1024.h5;/scratch/project/atr-25-7/ramsay/1963455/1024x1024_out_hybrid_1d_par.h5;par;29.214909;2.708686387282796;0.00013868651821631234
8;8;1;16;1024;19531;50;0.001;input_data_1024.h5;/scratch/project/atr-25-7/ramsay/1963455/1024x1024_out_hybrid_1d_par.h5;par;29.214909;25.942156135337427;0.0013282553957983424
8;8;1;16;2048;9765;50;0.001;input_data_2048.h5;;par;23.292988;1.3887336746556684;0.00014221543007226508
8;8;1;16;2048;9765;50;0.001;input_data_2048.h5;/scratch/project/atr-25-7/ramsay/1963455/2048x2048_out_hybrid_1d_par.h5;par;23.292988;4.271149886306375;0.0004373937415572325
8;8;1;16;2048;9765;50;0.001;input_data_2048.h5;/scratch/project/atr-25-7/ramsay/1963455/2048x2048_out_hybrid_1d_par.h5;par;23.292988;43.691450173035264;0.004474290852333361
8;8;1;16;2048;9765;50;0.001;input_data_2048.h5;;par;23.292988;1.3763754171086475;0.0001409498635031897
8;8;1;16;2048;9765;50;0.001;input_data_2048.h5;/scratch/project/atr-25-7/ramsay/1963455/2048x2048_out_hybrid_1d_par.h5;par;23.292988;4.342578965821303;0.00044470854744713806
8;8;1;16;2048;9765;50;0.001;input_data_2048.h5;/scratch/project/atr-25-7/ramsay/1963455/2048x2048_out_hybrid_1d_par.h5;par;23.292988;38.71101946919225;0.003964262106420097
8;8;1;16;4096;4882;50;0.001;input_data_4096.h5;;par;21.17147;2.2509908728534356;0.0004610796544148782
8;8;1;16;4096;4882;50;0.001;input_data_4096.h5;/scratch/project/atr-25-7/ramsay/1963455/4096x4096_out_hybrid_1d_par.h5;par;21.17147;8.095726240775548;0.0016582806720146556
8;8;1;16;4096;4882;50;0.001;input_data_4096.h5;/scratch/project/atr-25-7/ramsay/1963455/4096x4096_out_hybrid_1d_par.h5;par;21.17147;33.616865863092244;0.0068858799391831715
8;8;1;16;4096;4882;50;0.001;input_data_4096.h5;;par;21.17147;2.065365790971555;0.00042305731072747946
8;8;1;16;4096;4882;50;0.001;input_data_4096.h5;/scratch/project/atr-25-7/ramsay/1963455/4096x4096_out_hybrid_1d_par.h5;par;21.17147;8.0595230035251;0.0016508650150604467
8;8;1;16;4096;4882;50;0.001;input_data_4096.h5;/scratch/project/atr-25-7/ramsay/1963455/4096x4096_out_hybrid_1d_par.h5;par;21.17147;41.433873353525996;0.008487069511168783
16;16;1;16;256;78125;50;0.001;input_data_256.h5;;par;83.8102;1.546600067988038;1.9796480870246886e-05
16;16;1;16;256;78125;50;0.001;input_data_256.h5;/scratch/project/atr-25-7/ramsay/1963455/256x256_out_hybrid_1d_par.h5;par;83.8102;2.1686044374946505;2.7758136799931525e-05
16;16;1;16;256;78125;50;0.001;input_data_256.h5;/scratch/project/atr-25-7/ramsay/1963455/256x256_out_hybrid_1d_par.h5;par;83.8102;13.621879935497418;0.00017436006317436695
16;16;1;16;256;78125;50;0.001;input_data_256.h5;;par;83.8102;2.0197127853753045;2.5852323652803897e-05
16;16;1;16;256;78125;50;0.001;input_data_256.h5;/scratch/project/atr-25-7/ramsay/1963455/256x256_out_hybrid_1d_par.h5;par;83.8102;2.7546263840049505;3.525921771526337e-05
16;16;1;16;256;78125;50;0.001;input_data_256.h5;/scratch/project/atr-25-7/ramsay/1963455/256x256_out_hybrid_1d_par.h5;par;83.8102;14.130989183322527;0.00018087666154652834
16;16;1;16;512;39062;50;0.001;input_data_512.h5;;par;45.581886;1.3990950371371582;3.581729141204133e-05
16;16;1;16;512;39062;50;0.001;input_data_512.h5;/scratch/project/atr-25-7/ramsay/1963455/512x512_out_hybrid_1d_par.h5;par;45.581886;2.3828130228212103;6.100079419438867e-05
16;16;1;16;512;39062;50;0.001;input_data_512.h5;/scratch/project/atr-25-7/ramsay/1963455/512x512_out_hybrid_1d_par.h5;par;45.581886;11.597284297575243;0.000296894278264688
16;16;1;16;512;39062;50;0.001;input_data_512.h5;;par;45.581886;1.5720264160772786;4.024439137978799e-05
16;16;1;16;512;39062;50;0.001;input_data_512.h5;/scratch/project/atr-25-7/ramsay/1963455/512x512_out_hybrid_1d_par.h5;par;45.581886;2.493315401370637;6.382969129513689e-05
16;16;1;16;512;39062;50;0.001;input_data_512.h5;/scratch/project/atr-25-7/ramsay/1963455/512x512_out_hybrid_1d_par.h5;par;45.581886;9.494799334788695;0.0002430699742662612
16;16;1;16;1024;19531;50;0.001;input_data_1024.h5;;par;29.214909;1.3594449720112607;6.96044735042374e-05
16;16;1;16;1024;19531;50;0.001;input_data_1024.h5;/scratch/project/atr-25-7/ramsay/1963455/1024x1024_out_hybrid_1d_par.h5;par;29.214909;2.723967107827775;0.00013946890112271647
16;16;1;16;1024;19531;50;0.001;input_data_1024.h5;/scratch/project/atr-25-7/ramsay/1963455/1024x1024_out_hybrid_1d_par.h5;par;29.214909;11.91798470634967;0.0006102086276355369
16;16;1;16;1024;19531;50;0.001;input_data_1024.h5;;par;29.214909;1.4459181802812964;7.40319584394704e-05
16;16;1;16;1024;19531;50;0.001;input_data_1024.h5;/scratch/project/atr-25-7/ramsay/1963455/1024x1024_out_hybrid_1d_par.h5;par;29.214909;2.855165262822993;0.00014618633264159507
16;16;1;16;1024;19531;50;0.001;input_data_1024.h5;/scratch/project/atr-25-7/ramsay/1963455/1024x1024_out_hybrid_1d_par.h5;par;29.214909;18.32919899292756;0.0009384670008155014
16;16;1;16;2048;9765;50;0.001;input_data_2048.h5;;par;23.292988;1.1552341610658914;0.00011830354952031658
16;16;1;16;2048;9765;50;0.001;input_data_2048.h5;/scratch/project/atr-25-7/ramsay/1963455/2048x2048_out_hybrid_1d_par.h5;par;23.292988;4.221478133578785;0.0004323070285282934
16;16;1;16;2048;9765;50;0.001;input_data_2048.h5;/scratch/project/atr-25-7/ramsay/1963455/2048x2048_out_hybrid_1d_par.h5;par;23.292988;17.80544377688784;0.0018233941399782736
16;16;1;16;2048;9765;50;0.001;input_data_2048.h5;;par;23.292988;1.1052987555740401;0.0001131898367203318
16;16;1;16;2048;9765;50;0.001;input_data_2048.h5;/scratch/project/atr-25-7/ramsay/1963455/2048x2048_out_hybrid_1d_par.h5;par;23.292988;4.225615231203847;0.00043273069443971806
16;16;1;16;2048;9765;50;0.001;input_data_2048.h5;/scratch/project/atr-25-7/ramsay/1963455/2048x2048_out_hybrid_1d_par.h5;par;23.292988;27.561234889319167;0.002822451089536013
16;16;1;16;4096;4882;50;0.001;input_data_4096.h5;;par;21.17147;1.4716704867314547;0.00030144827667584077
16;16;1;16;4096;4882;50;0.001;input_data_4096.h5;/scratch/project/atr-25-7/ramsay/1963455/4096x4096_out_hybrid_1d_par.h5;par;21.17147;7.723880498553626;0.0015821139898716972
16;16;1;16;4096;4882;50;0.001;input_data_4096.h5;/scratch/project/atr-25-7/ramsay/1963455/4096x4096_out_hybrid_1d_par.h5;par;21.17147;23.89094391837716;0.004893679622772872
16;16;1;16;4096;4882;50;0.001;input_data_4096.h5;;par;21.17147;1.3184155338676646;0.000270056438727502
16;16;1;16;4096;4882;50;0.001;input_data_4096.h5;/scratch/project/atr-25-7/ramsay/1963455/4096x4096_out_hybrid_1d_par.h5;par;21.17147;7.5953154327580705;0.0015557794823347134
16;16;1;16;4096;4882;50;0.001;input_data_4096.h5;/scratch/project/atr-25-7/ramsay/1963455/4096x4096_out_hybrid_1d_par.h5;par;21.17147;36.462316307472065;0.007468725175639505
