mpi_procs;grid_tiles_x;grid_tiles_y;omp_threads;domain_size;n_iterations;disk_write_intensity;airflow;material_file;output_file;simulation_mode;middle_col_avg_temp;total_time;iteration_time
128;8;16;1;512;39062;50;0.001;input_data_512.h5;/scratch/project/atr-25-7/ramsay/1963454/512x512_out_mpi_2d_par.h5;par;45.5819;1.9241206756560132;4.9258119800727385e-05
128;8;16;1;512;39062;50;0.001;input_data_512.h5;/scratch/project/atr-25-7/ramsay/1963454/512x512_out_mpi_2d_par.h5;par;45.5819;9.945521672954783;0.0002546086138178993
128;8;16;1;512;39062;50;0.001;input_data_512.h5;;par;45.5819;1.164546457817778;2.9812770923602938e-05
128;8;16;1;512;39062;50;0.001;input_data_512.h5;/scratch/project/atr-25-7/ramsay/1963454/512x512_out_mpi_2d_par.h5;par;45.5819;2.4306123182177544;6.222447181961381e-05
128;8;16;1;512;39062;50;0.001;input_data_512.h5;/scratch/project/atr-25-7/ramsay/1963454/512x512_out_mpi_2d_par.h5;par;45.5819;17.223952590022236;0.0004409388303215974
128;8;16;1;1024;19531;50;0.001;input_data_1024.h5;;par;29.214909;0.7846643866505474;4.017533084074279e-05
128;8;16;1;1024;19531;50;0.001;input_data_1024.h5;/scratch/project/atr-25-7/ramsay/1963454/1024x1024_out_mpi_2d_par.h5;par;29.214909;2.6532397750997916;0.00013584761533458561
128;8;16;1;1024;19531;50;0.001;input_data_1024.h5;/scratch/project/atr-25-7/ramsay/1963454/1024x1024_out_mpi_2d_par.h5;par;29.214909;13.545785870752297;0.0006935531140623777
128;8;16;1;1024;19531;50;0.001;input_data_1024.h5;;par;29.214909;0.9334746106760576;4.779451183636566e-05
128;8;16;1;1024;19531;50;0.001;input_data_1024.h5;/scratch/project/atr-25-7/ramsay/1963454/1024x1024_out_mpi_2d_par.h5;par;29.214909;2.7820841290522367;0.00014244453069746745
128;8;16;1;1024;19531;50;0.001;input_data_1024.h5;/scratch/project/atr-25-7/ramsay/1963454/1024x1024_out_mpi_2d_par.h5;par;29.214909;21.69495049014222;0.0011107956832800275
128;8;16;1;2048;9765;50;0.001;input_data_2048.h5;;par;23.292988;0.9099289997247979;9.318269326418822e-05
128;8;16;1;2048;9765;50;0.001;input_data_2048.h5;/scratch/project/atr-25-7/ramsay/1963454/2048x2048_out_mpi_2d_par.h5;par;23.292988;4.674861966515891;0.00047873650450751574
128;8;16;1;2048;9765;50;0.001;input_data_2048.h5;/scratch/project/atr-25-7/ramsay/1963454/2048x2048_out_mpi_2d_par.h5;par;23.292988;18.655801218701527;0.0019104763152792141
128;8;16;1;2048;9765;50;0.001;input_data_2048.h5;;par;23.292988;1.1358461157651618;0.00011631808661189574
128;8;16;1;2048;9765;50;0.001;input_data_2048.h5;/scratch/project/atr-25-7/ramsay/1963454/2048x2048_out_mpi_2d_par.h5;par;23.292988;5.094561021891423;0.0005217164384937453
128;8;16;1;2048;9765;50;0.001;input_data_2048.h5;/scratch/project/atr-25-7/ramsay/1963454/2048x2048_out_mpi_2d_par.h5;par;23.292988;35.098022860707715;0.00359426757406121
128;8;16;1;4096;4882;50;0.001;input_data_4096.h5;;par;21.17147;1.5189845522399992;0.0003111398099631297
128;8;16;1;4096;4882;50;0.001;input_data_4096.h5;/scratch/project/atr-25-7/ramsay/1963454/4096x4096_out_mpi_2d_par.h5;par;21.17147;7.94982188695576;0.001628394487291225
128;8;16;1;4096;4882;50;0.001;input_data_4096.h5;/scratch/project/atr-25-7/ramsay/1963454/4096x4096_out_mpi_2d_par.h5;par;21.17147;39.54652187530883;0.008100475599202956
128;8;16;1;4096;4882;50;0.001;input_data_4096.h5;;par;21.17147;1.5753753583412617;0.00032269056909898846
128;8;16;1;4096;4882;50;0.001;input_data_4096.h5;/scratch/project/atr-25-7/ramsay/1963454/4096x4096_out_mpi_2d_par.h5;par;21.17147;8.256644851295277;0.0016912422882620396
128;8;16;1;4096;4882;50;0.001;input_data_4096.h5;/scratch/project/atr-25-7/ramsay/1963454/4096x4096_out_mpi_2d_par.h5;par;21.17147;34.68702893482987;0.007105085812132296
