mpi_procs;grid_tiles_x;grid_tiles_y;omp_threads;domain_size;n_iterations;disk_write_intensity;airflow;material_file;output_file;simulation_mode;middle_col_avg_temp;total_time;iteration_time
16;4;4;8;1024;19531;50;0.001;input_data_1024.h5;;par;29.214909;0.7174264416098595;3.673270398903586e-05
16;4;4;8;1024;19531;50;0.001;input_data_1024.h5;/scratch/project/atr-25-7/ramsay/1963262/1024x1024_out_hybrid_2d_par.h5;par;29.214909;2.0694743059575558;0.00010595844073306824
16;4;4;8;1024;19531;50;0.001;input_data_1024.h5;/scratch/project/atr-25-7/ramsay/1963262/1024x1024_out_hybrid_2d_par.h5;par;29.214909;13.653760138899088;0.0006990814673544154
16;4;4;8;1024;19531;50;0.001;input_data_1024.h5;;par;29.214909;0.9531138576567173;4.880005415271708e-05
16;4;4;8;1024;19531;50;0.001;input_data_1024.h5;/scratch/project/atr-25-7/ramsay/1963262/1024x1024_out_hybrid_2d_par.h5;par;29.214909;2.373414244502783;0.00012152036477921165
16;4;4;8;1024;19531;50;0.001;input_data_1024.h5;/scratch/project/atr-25-7/ramsay/1963262/1024x1024_out_hybrid_2d_par.h5;par;29.214909;48.78895702585578;0.002498026574463969
16;4;4;8;2048;9765;50;0.001;input_data_2048.h5;;par;23.292988;0.9042287766933441;9.259895306639468e-05
16;4;4;8;2048;9765;50;0.001;input_data_2048.h5;/scratch/project/atr-25-7/ramsay/1963262/2048x2048_out_hybrid_2d_par.h5;par;23.292988;3.78253823146224;0.0003873567057309002
16;4;4;8;2048;9765;50;0.001;input_data_2048.h5;/scratch/project/atr-25-7/ramsay/1963262/2048x2048_out_hybrid_2d_par.h5;par;23.292988;58.877431977540255;0.006029434918334895
16;4;4;8;2048;9765;50;0.001;input_data_2048.h5;;par;23.292988;1.026038285344839;0.00010507304509419756
16;4;4;8;2048;9765;50;0.001;input_data_2048.h5;/scratch/project/atr-25-7/ramsay/1963262/2048x2048_out_hybrid_2d_par.h5;par;23.292988;3.9731775783002377;0.0004068794243010996
16;4;4;8;2048;9765;50;0.001;input_data_2048.h5;/scratch/project/atr-25-7/ramsay/1963262/2048x2048_out_hybrid_2d_par.h5;par;23.292988;55.728439688682556;0.005706957469399135
16;4;4;8;4096;4882;50;0.001;input_data_4096.h5;;par;21.17147;1.5513455644249916;0.0003177684482640294
16;4;4;8;4096;4882;50;0.001;input_data_4096.h5;/scratch/project/atr-25-7/ramsay/1963262/4096x4096_out_hybrid_2d_par.h5;par;21.17147;7.576568208634853;0.0015519394118465493
16;4;4;8;4096;4882;50;0.001;input_data_4096.h5;/scratch/project/atr-25-7/ramsay/1963262/4096x4096_out_hybrid_2d_par.h5;par;21.17147;25.89183710515499;0.005303530746651985
16;4;4;8;4096;4882;50;0.001;input_data_4096.h5;;par;21.17147;1.7896060273051262;0.0003665723120248108
16;4;4;8;4096;4882;50;0.001;input_data_4096.h5;/scratch/project/atr-25-7/ramsay/1963262/4096x4096_out_hybrid_2d_par.h5;par;21.17147;7.996663685888052;0.0016379892842867784
